replication,scenario,liters,operation_h,pause_h,monitored_h,efficiency
4536,baseline,207154.83910443934,98.92639249999999,139.79066527777763,238.7170577777776,0.414408561419565
4536,s1_5s_visual,211559.55462732023,100.85967038428727,137.85738739349037,238.7170577777776,0.42250717784138336
4536,s2_tpm,256984.13031143305,122.32592842692281,116.39112935085481,238.7170577777776,0.5124306137385305
4536,s3_integrated,281654.94043808087,133.41695494093142,105.30010283684612,238.7170577777776,0.5588915856408119
4537,baseline,213001.71294364159,99.09987777777766,150.0674719444444,249.1673497222221,0.3977241716792214
4537,s1_5s_visual,217388.57638977352,101.00791924498269,148.1594304772394,249.1673497222221,0.40538184219396645
4537,s2_tpm,269958.6669040789,125.21988290073377,123.9474668214882,249.1673497222221,0.5025533363032194
4537,s3_integrated,295663.397076189,136.73751903382853,112.42983068839351,249.1673497222221,0.5487778362063364
4538,baseline,201025.36244906593,96.38077972222209,132.3836530555555,228.76443277777756,0.42131015976529296
4538,s1_5s_visual,207356.01997345418,99.15955368771782,129.60487909005977,228.76443277777756,0.43345703911954575
4538,s2_tpm,228437.07059978892,109.14889653561643,119.61553624216114,228.76443277777756,0.4771235423718336
4538,s3_integrated,253611.62101064384,119.9909785267109,108.77345425106675,228.76443277777756,0.5245176318264059
4539,baseline,216667.91620090196,97.51133666666668,145.73367499999983,243.2450116666665,0.4008770251794204
4539,s1_5s_visual,222305.33988752955,99.68661454918045,143.55839711748607,243.2450116666665,0.40981976923657165
4539,s2_tpm,264457.8257317989,118.66486418469037,124.58014748197613,243.2450116666665,0.48784089495452465
4539,s3_integrated,293067.10049586545,130.36205599379883,112.8829556728677,243.2450116666665,0.5359290005603153
4540,baseline,204864.05228105167,93.35775166666653,166.3405161111111,259.6982677777776,0.3594854615917279
4540,s1_5s_visual,210182.07886070656,95.48820132509813,164.2100664526795,259.6982677777776,0.3676890190380741
4540,s2_tpm,263571.0157135133,119.90107930666575,139.7971884711118,259.6982677777776,0.4616937969307692
4540,s3_integrated,291832.3239459029,132.02995236127634,127.66831541650124,259.6982677777776,0.5083975087359984
4541,baseline,222194.5891133968,106.98817499999998,141.71513499999986,248.70330999999982,0.4301839609613562
4541,s1_5s_visual,226837.60783409374,108.94080424983441,139.76250575016547,248.70330999999982,0.43803520045565336
4541,s2_tpm,267474.30317610153,128.8460182024112,119.85729179758862,248.70330999999982,0.5180711837024256
4541,s3_integrated,292291.6191675929,140.1994140299819,108.50389597001792,248.70330999999982,0.5637215444779646
4542,baseline,222069.24065097756,100.62333777777773,152.95991666666654,253.58325444444418,0.3968059247375209
4542,s1_5s_visual,226668.11666362247,102.31462177118946,151.26863267325479,253.58325444444418,0.403475466056868
4542,s2_tpm,281074.5942931626,126.33243531681612,127.25081912762815,253.58325444444418,0.49818918679621815
4542,s3_integrated,308412.5081269802,137.47720912942862,116.10604531501562,253.58325444444418,0.5421383577973898
4543,baseline,210938.14900557866,95.86529611111104,133.12817611111106,228.99347222222198,0.41863768071991386
4543,s1_5s_visual,215987.86611080982,97.88307920309273,131.11039301912936,228.99347222222198,0.42744921177536505
4543,s2_tpm,250802.3512652333,113.64884566848698,115.34462655373513,228.99347222222198,0.49629731610077865
4543,s3_integrated,274626.7295957472,123.52091697126912,105.47255525095294,228.99347222222198,0.5394080266681174
4544,baseline,211670.86226472777,98.95591444444423,137.79739861111116,236.7533130555554,0.4179705583305764
4544,s1_5s_visual,217055.48772800015,101.13138815944414,135.62192489611124,236.7533130555554,0.42715933667087963
4544,s2_tpm,257449.4551334856,120.58076899560761,116.17254405994775,236.7533130555554,0.5093097428685727
4544,s3_integrated,283924.4516440263,132.23271804617985,104.52059500937547,236.7533130555554,0.5585253120202409
4545,baseline,213041.25041998422,98.73708249999996,148.14600194444435,246.88308444444436,0.39993457924501336
4545,s1_5s_visual,218684.0445190738,101.18172656068063,145.70135788376368,246.88308444444436,0.4098366106708674
4545,s2_tpm,262822.2676416727,120.94023234274798,125.94285210169627,246.88308444444436,0.489868443659869
4545,s3_integrated,290022.7306919298,132.84353307512515,114.0395513693191,246.88308444444436,0.5380827664805795
4546,baseline,212597.81134055142,97.07390972222213,141.45656055555548,238.53047027777765,0.40696649618464226
4546,s1_5s_visual,217352.47147177777,99.1750233732154,139.35544690456229,238.53047027777765,0.41577507166158845
4546,s2_tpm,261834.63730947848,118.50135292160947,120.02911735616811,238.53047027777765,0.49679754868889586
4546,s3_integrated,286607.43521757104,129.31032445134107,109.22014582643651,238.53047027777765,0.5421123947005779
4547,baseline,204553.74040510695,94.62343972222214,138.21251972222217,232.83595944444428,0.4063953005712579
4547,s1_5s_visual,209620.17208371137,96.73264524800896,136.10331419643532,232.83595944444428,0.41545406250313244
4547,s2_tpm,250239.6499925801,115.44273450554392,117.39322493890036,232.83595944444428,0.4958114493182016
4547,s3_integrated,277068.2239922703,126.90103700015901,105.93492244428523,232.83595944444428,0.5450233602358925
4548,baseline,201795.800372099,86.82593083333322,124.21086694444438,211.03679777777765,0.4114255511247909
4548,s1_5s_visual,207931.00540237577,89.19824509462985,121.83855268314775,211.03679777777765,0.4226667862377056
4548,s2_tpm,240821.45815432948,102.80406981104618,108.2327279667314,211.03679777777765,0.4871381242208724
4548,s3_integrated,267284.9220056428,113.06867028100542,97.96812749677217,211.03679777777765,0.5357770373300824
4549,baseline,166659.6293020127,79.68396777777767,108.61433166666663,188.29829944444435,0.42317943397724456
4549,s1_5s_visual,170702.47359200622,81.30136604723796,106.99693339720635,188.29829944444435,0.4317689872245775
4549,s2_tpm,199665.7766877855,94.86930352311953,93.4289959213248,188.29829944444435,0.5038245369343329
4549,s3_integrated,220010.069994426,103.50184511580184,84.79645432864244,188.29829944444435,0.5496695690889077
4550,baseline,215659.3253338469,106.76442583333338,116.26269583333314,223.0271216666664,0.47870602030591675
4550,s1_5s_visual,220778.32076355634,109.13753148705264,113.88959017961392,223.0271216666664,0.4893464555856496
4550,s2_tpm,249367.6044469362,122.46724112555958,100.55988054110692,223.0271216666664,0.5491136692720162
4550,s3_integrated,270300.27274913,132.1323891949685,90.894732471698,223.0271216666664,0.5924498698075472
4551,baseline,192134.0261061285,94.86914194444438,133.72320027777775,228.5923422222221,0.41501452333087774
4551,s1_5s_visual,197053.249102773,97.01157776125854,131.58076446096354,228.5923422222221,0.42438682249010073
4551,s2_tpm,232535.97940289904,114.45064260822281,114.14169961399924,228.5923422222221,0.5006757509705272
4551,s3_integrated,255087.64557369423,124.65219318422258,103.94014903799945,228.5923422222221,0.5453034514299001
4552,baseline,215721.7618667128,101.5680205555555,155.50875666666664,257.076777222222,0.3950882753900334
4552,s1_5s_visual,220578.26686894125,103.69330336737107,153.38347385485102,257.076777222222,0.4033553885644701
4552,s2_tpm,268178.01878816704,124.59808064185489,132.4786965803672,257.076777222222,0.48467264133372095
4552,s3_integrated,295166.09494536667,136.07395486644768,121.0028223557744,257.076777222222,0.5293125125371507
4553,baseline,213401.95131369942,103.62048749999991,133.8300716666666,237.45055916666655,0.4363876331294242
4553,s1_5s_visual,218793.44351188996,105.95596156954376,131.4945975971228,237.45055916666655,0.44622325565960563
4553,s2_tpm,247430.70153214902,119.96829650032502,117.48226266634148,237.45055916666655,0.5052348451877904
4553,s3_integrated,269517.72740478965,130.25530525480508,107.19525391186136,237.45055916666655,0.5485575848376035
4554,baseline,208951.87163949347,88.6435930555555,136.6217566666666,225.26534972222203,0.39350744872597226
4554,s1_5s_visual,212941.74707829708,90.20588017828432,135.05946954393778,225.26534972222203,0.40044276800457107
4554,s2_tpm,259264.61934647412,110.25626508148963,115.00908464073242,225.26534972222203,0.4894506199797183
4554,s3_integrated,286242.56006647646,121.15040197320113,104.11494774902087,225.26534972222203,0.5378119720702427
4555,baseline,216937.74637040685,105.39192055555552,139.83829749999984,245.23021805555524,0.4297672668205991
4555,s1_5s_visual,221411.28766509084,107.25090411057792,137.97931394497746,245.23021805555524,0.4373478316048349
4555,s2_tpm,259912.85630884286,125.23961855816373,119.99059949739168,245.23021805555524,0.5107022272833911
4555,s3_integrated,285232.7808705009,136.05988405921164,109.17033399634371,245.23021805555524,0.5548251155099825
4556,baseline,219799.70103716236,105.46829111111099,144.4578958333333,249.92618694444423,0.42199776022092234
4556,s1_5s_visual,225497.47515036474,107.96859267697951,141.95759426746474,249.92618694444423,0.43200192023487205
4556,s2_tpm,267297.17395777884,127.34921978333901,122.57696716110527,249.92618694444423,0.5095473241131283
4556,s3_integrated,292909.07024927344,138.91601139057647,111.01017555386775,249.92618694444423,0.5558281550602616
4557,baseline,225814.65814687812,108.08691833333329,138.7034649999999,246.7903833333332,0.4379705435577818
4557,s1_5s_visual,231824.93947714442,110.54460365459983,136.24577967873338,246.7903833333332,0.4479291379246742
4557,s2_tpm,269188.8119248039,128.91842517982235,117.87195815351075,246.7903833333332,0.5223802623042068
4557,s3_integrated,294789.812845098,140.10721147825848,106.68317185507469,246.7903833333332,0.5677174676981614
4558,baseline,197962.65710741753,96.56918305555558,132.1762877777776,228.74547083333317,0.42216872187129384
4558,s1_5s_visual,202065.80789970365,98.4308138491964,130.3146569841368,228.74547083333317,0.43030715970290984
4558,s2_tpm,240547.5861978022,115.78289750042813,112.96257333290505,228.74547083333317,0.5061647650492237
4558,s3_integrated,262729.07246530475,125.8413629926978,102.90410784063535,228.74547083333317,0.550137069530821
4559,baseline,211725.36803001454,102.22401416666663,151.1583083333332,253.38232249999984,0.40343782927740235
4559,s1_5s_visual,217317.9080076765,104.60012191916299,148.78220058083684,253.38232249999984,0.4128153885682497
4559,s2_tpm,259029.73292964365,124.15885282999183,129.223469670008,253.38232249999984,0.49000597833730847
4559,s3_integrated,285928.23928308545,136.02069331692243,117.36162918307735,253.38232249999984,0.5368199800794016
4560,baseline,208505.95559243657,92.59794749999982,135.17767249999997,227.77561999999986,0.40653142553184524
4560,s1_5s_visual,213556.85903566206,94.71212162554221,133.06349837445765,227.77561999999986,0.4158132535235433
4560,s2_tpm,249452.30853488768,110.96006072550269,116.81555927449712,227.77561999999986,0.48714634483489827
4560,s3_integrated,275121.69534965855,121.60506228820672,106.17055771179304,227.77561999999986,0.5338809407618199
4561,baseline,214002.11443458733,99.77218027777774,127.33955333333324,227.11173361111096,0.4393087873153225
4561,s1_5s_visual,218311.35440192945,101.71506349357689,125.39667011753407,227.11173361111096,0.4478635334083888
4561,s2_tpm,249961.501019519,117.06717766844301,110.04455594266794,227.11173361111096,0.5154607197393862
4561,s3_integrated,272010.57183011714,127.07619935369766,100.03553425741326,227.11173361111096,0.5595316337609108
4562,baseline,214258.5674729831,102.28510027777769,148.62014972222215,250.9052499999998,0.4076642488659674
4562,s1_5s_visual,219909.12754244957,104.82902745115933,146.0762225488405,250.9052499999998,0.4178032442571824
4562,s2_tpm,256822.53811738538,121.93320796084316,128.97204203915663,250.9052499999998,0.4859731231643948
4562,s3_integrated,281456.99723624083,132.9250150276393,117.98023497236052,250.9052499999998,0.5297817205006248
4563,baseline,218530.48547888437,96.65348055555549,122.4060241666666,219.05950472222204,0.4412202094500156
4563,s1_5s_visual,224366.89749189687,98.75668949555069,120.30281522667141,219.05950472222204,0.4508212945189432
4563,s2_tpm,260396.89837434777,114.7463201097627,104.31318461245937,219.05950472222204,0.5238134736735872
4563,s3_integrated,285702.0069824828,124.7184042199228,94.3411005022993,219.05950472222204,0.5693357354115801
4564,baseline,192185.27283735314,98.98251361111107,125.04180944444435,224.0243230555554,0.4418382444417188
4564,s1_5s_visual,195660.37261737484,100.56181589594921,123.46250715960616,224.0243230555554,0.44888793557925877
4564,s2_tpm,221903.8611199726,114.42699761946629,109.59732543608906,224.0243230555554,0.5107793477902385
4564,s3_integrated,240490.08006998338,123.50288431025031,100.52143874530508,224.0243230555554,0.5512922999866539
4565,baseline,218976.90688333233,108.00296222222221,129.98845972222207,237.99142194444428,0.4538103152618415
4565,s1_5s_visual,223810.1110924245,110.15217823570688,127.83924370873748,237.99142194444428,0.4628409601309931
4565,s2_tpm,263033.7626978422,128.44485216828616,109.54656977615815,237.99142194444428,0.539703704943911
4565,s3_integrated,286319.454784476,138.9547196010514,99.03670234339282,237.99142194444428,0.5838644034552154
4566,baseline,214527.37068744152,96.96020944444433,153.39007194444443,250.35028138888867,0.38729818439400293
4566,s1_5s_visual,219294.10952426915,98.91268936063175,151.43759202825692,250.35028138888867,0.39509717669133726
4566,s2_tpm,265302.2790901323,119.29781037770518,131.05247101118348,250.35028138888867,0.4765235721560486
4566,s3_integrated,292279.05009371496,130.5915820644314,119.75869932445727,250.35028138888867,0.5216354514959514
4567,baseline,198909.9361592081,96.46796444444448,134.08771055555542,230.55567499999987,0.4184150507006368
4567,s1_5s_visual,202042.35094846276,97.80394999054852,132.7517250094514,230.55567499999987,0.4242096838021817
4567,s2_tpm,245980.76317414254,117.5038881358002,113.05178686419964,230.55567499999987,0.5096551543821259
4567,s3_integrated,266991.13167178625,126.65326161891649,103.90241338108339,230.55567499999987,0.5493391633882643
4568,baseline,224243.7088788733,112.57589222222218,136.55996222222217,249.1358544444442,0.4518654790706808
4568,s1_5s_visual,228144.6862097012,114.33314238711401,134.80271205733024,249.1358544444442,0.4589188603224897
4568,s2_tpm,261909.1417420928,130.84429396508153,118.29156047936273,249.1358544444442,0.5251925470818133
4568,s3_integrated,284659.6603492376,141.05216824005376,108.0836862043905,249.1358544444442,0.5661656711539589
4569,baseline,226296.48194460326,102.85299888888883,144.67979249999993,247.53279138888868,0.4155126208200055
4569,s1_5s_visual,232142.23133748368,105.13663617811861,142.39615521077013,247.53279138888868,0.4247382158468965
4569,s2_tpm,269312.790137332,122.98004748268774,124.55274390620104,247.53279138888868,0.496823256396276
4569,s3_integrated,296607.39751161507,134.26057426740138,113.27221712148727,247.53279138888868,0.5423951045599856
4570,baseline,203235.37321475713,93.29167305555552,132.90229944444437,226.19397249999977,0.412441021413847
4570,s1_5s_visual,207764.87124654025,95.2310719910858,130.9629005089141,226.19397249999977,0.4210150736491703
4570,s2_tpm,246792.63586565285,112.59137387022561,113.6025986297742,226.19397249999977,0.49776469560976355
4570,s3_integrated,272078.19279860234,123.19434303083703,102.99962946916276,226.19397249999977,0.5446402557470321
4571,baseline,228778.367764744,106.10945055555558,150.70747694444435,256.81692749999985,0.41317155994538424
4571,s1_5s_visual,232864.10056850064,107.94734055593014,148.86958694406968,256.81692749999985,0.4203279807400165
4571,s2_tpm,282094.40041021374,129.8310796995214,126.98584780047841,256.81692749999985,0.5055394165928626
4571,s3_integrated,309276.2937946408,141.63055292601067,115.18637457398914,256.81692749999985,0.5514844924932402
4572,baseline,208707.2715028557,103.82846249999997,136.2582158333332,240.0866783333332,0.43246240574766875
4572,s1_5s_visual,214465.66121299248,106.36902957608308,133.71764875725015,240.0866783333332,0.44304428015119485
4572,s2_tpm,237966.5020376758,117.98645188633964,122.10022644699347,240.0866783333332,0.49143273048464936
4572,s3_integrated,261320.9117696045,128.29735060523868,111.78932772809449,240.0866783333332,0.5343792979097004
4573,baseline,211799.22815871963,102.34426722222223,141.6399572222221,243.9842244444444,0.41947083855631073
4573,s1_5s_visual,216512.28512286532,104.36544031773998,139.61878412670438,243.9842244444444,0.4277548704445199
4573,s2_tpm,253682.99807682363,122.00720706119161,121.97701738325263,243.9842244444444,0.5000618680941514
4573,s3_integrated,277780.79454898176,132.95069123338558,111.03353321105864,243.9842244444444,0.5449151130000975
4574,baseline,226763.8637166575,108.26498194444447,152.30443416666645,260.56941611111085,0.41549381949828906
4574,s1_5s_visual,231586.7277373178,110.4321839486051,150.13723216250585,260.56941611111085,0.4238109966885565
4574,s2_tpm,274509.53012734477,130.3934117436158,130.17600436749518,260.56941611111085,0.5004171774634288
4574,s3_integrated,301057.99482832575,142.02270864938498,118.54670746172599,260.56941611111085,0.5450474993152086
4575,baseline,223197.06962558924,104.53454277777776,134.31100749999987,238.84555027777765,0.43766585835994837
4575,s1_5s_visual,227800.7009515119,106.44762837172973,132.39792190604786,238.84555027777765,0.4456755767395751
4575,s2_tpm,265320.31110385526,124.34293648882114,114.50261378895645,238.84555027777765,0.5205997614115488
4575,s3_integrated,288261.0079418522,134.60962790136057,104.23592237641701,238.84555027777765,0.5635844073494751
4576,baseline,233865.9714477074,111.32391083333331,142.58814444444437,253.91205527777765,0.4384349168122242
4576,s1_5s_visual,239392.0619537788,113.7453635454316,140.1666917323461,253.91205527777765,0.44797149714295814
4576,s2_tpm,273817.31546244473,130.5767540174487,123.33530126032889,253.91205527777765,0.5142597655499217
4576,s3_integrated,297301.8606524997,141.27357874160816,112.63847653616942,253.91205527777765,0.5563878350992671
4577,baseline,178250.49007486735,83.85031277777766,127.95056249999996,211.80087527777766,0.39589219198366227
4577,s1_5s_visual,183224.63746484416,85.89811205490108,125.90276322287652,211.80087527777766,0.40556070385566334
4577,s2_tpm,216911.9192931819,101.75961079243898,110.04126448533867,211.80087527777766,0.48044943468236784
4577,s3_integrated,239839.2521334344,111.48705385294011,100.3138214248375,211.80087527777766,0.5263767380881897
4578,baseline,220846.52334440788,111.53551333333333,161.31172194444437,272.8472352777775,0.40878374017527574
4578,s1_5s_visual,226717.38006870527,114.17126120304175,158.67597407473593,272.8472352777775,0.4184438998870832
4578,s2_tpm,267583.2129087387,134.3805295266447,138.46670575113288,272.8472352777775,0.4925119706264788
4578,s3_integrated,293978.1237369335,146.71148400711166,126.13575127066589,272.8472352777775,0.537705591400804
4579,baseline,229987.38649941087,111.22400694444444,143.22833472222212,254.45234166666646,0.4371113514457191
4579,s1_5s_visual,235717.06018139183,113.7278712250138,140.72447044165273,254.45234166666646,0.44695156067377734
4579,s2_tpm,275444.1086648346,132.16572324926807,122.28661841739834,254.45234166666646,0.5194124855899565
4579,s3_integrated,301445.60001184867,143.7330363725747,110.71930529409175,254.45234166666646,0.564872130596721
4580,baseline,224355.5588288944,108.78219611111106,145.4598402777777,254.24203638888866,0.4278686469640992
4580,s1_5s_visual,227931.71471970633,110.31751860557915,143.9245177833096,254.24203638888866,0.43390746932516483
4580,s2_tpm,269256.091896007,131.5171238821225,122.72491250676626,254.24203638888866,0.5172910261029922
4580,s3_integrated,293449.55436259776,142.30042769688382,111.94160869200492,254.24203638888866,0.5597045623062153
4581,baseline,221089.06357884125,102.61738111111113,129.5788749999999,232.19625611111093,0.4419424448515074
4581,s1_5s_visual,225908.29370172464,104.55305099219561,127.64320511891542,232.19625611111093,0.45027879752791844
4581,s2_tpm,262412.56804138893,121.19231370622902,111.00394240488193,232.19625611111093,0.5219391377621346
4581,s3_integrated,287334.3805330078,131.5231621143515,100.67309399675946,232.19625611111093,0.5664310196776593
4582,baseline,231049.4556252364,106.89186527777771,151.9513266666666,258.84319194444424,0.412959925562655
4582,s1_5s_visual,236367.2512373646,109.06709135381288,149.77610059063133,258.84319194444424,0.42136356971375183
4582,s2_tpm,283232.97924696346,129.93143189235505,128.91176005208925,258.84319194444424,0.5019696709668237
4582,s3_integrated,311569.35658077005,141.7446494099369,117.09854253450733,258.84319194444424,0.5476081806330053
4583,baseline,228149.99834052863,106.63552194444438,140.0780158333333,246.71353777777753,0.43222403968968365
4583,s1_5s_visual,232884.75180098438,108.6291248473177,138.08441293045988,246.71353777777753,0.44030467815334595
4583,s2_tpm,275815.191811769,128.4325037171757,118.28103406060191,246.71353777777753,0.5205733940423602
4583,s3_integrated,302323.28453091864,139.97667746244724,106.73686031533036,246.71353777777753,0.5673652071275008
4584,baseline,211365.99570995703,98.11259500000001,153.9803438888888,252.0929388888887,0.3891921583858549
4584,s1_5s_visual,217963.2153514064,100.80023120488151,151.2927076840072,252.0929388888887,0.39985344948241386
4584,s2_tpm,262901.4618549385,120.29957552745715,131.79336336143157,252.0929388888887,0.4772032729583109
4584,s3_integrated,292715.0509359065,132.5097052196549,119.58323366923382,252.0929388888887,0.5256383054745506
4585,baseline,214624.0002355969,105.74004972222215,142.6879624999999,248.42801222222204,0.42563658090069295
4585,s1_5s_visual,219841.85473631494,108.01542476219683,140.4125874600252,248.42801222222204,0.43479567298383265
4585,s2_tpm,259544.1953156879,127.64155549086428,120.78645673135777,248.42801222222204,0.5137969520791692
4585,s3_integrated,285745.83815593296,139.5103252032454,108.91768701897666,248.42801222222204,0.5615724408664979
4586,baseline,188673.04761687331,95.83046444444446,108.53801555555545,204.3684799999998,0.468910198111003
4586,s1_5s_visual,192121.8735844604,97.4620897103429,106.90639028965701,204.3684799999998,0.47689394034903515
4586,s2_tpm,219097.18486344157,110.6519125339062,93.71656746609365,204.3684799999998,0.5414333586759872
4586,s3_integrated,238141.65002104818,119.67522821662524,84.69325178337456,204.3684799999998,0.5855855473242515
4587,baseline,178548.2061836207,89.20828138888886,130.15517833333325,219.36345972222205,0.40666882944795135
4587,s1_5s_visual,183008.1400683792,91.15116986634844,128.21228985587365,219.36345972222205,0.41552576706153493
4587,s2_tpm,217886.14876136326,108.40578589836119,110.95767382386086,219.36345972222205,0.49418342524153497
4587,s3_integrated,239612.14652735414,118.51592608396203,100.84753363826,219.36345972222205,0.540271958848742
4588,baseline,205040.53886393586,94.16269722222225,133.61878444444426,227.78148166666648,0.41339048518447674
4588,s1_5s_visual,211310.6923848135,96.66312538950838,131.11835627715814,227.78148166666648,0.42436779619760484
4588,s2_tpm,245775.53292418685,112.41492865652049,115.36655301014602,227.78148166666648,0.49352092994560265
4588,s3_integrated,271968.79860698653,123.27923725703332,104.50224440963319,227.78148166666648,0.541217118946654
4589,baseline,232501.10822755547,106.4958174999999,138.75648083333326,245.25229833333321,0.4342296411642868
4589,s1_5s_visual,239195.29004413603,109.35175526207671,135.90054307125644,245.25229833333321,0.44587453820086903
4589,s2_tpm,277581.14283575164,126.49046164828484,118.7618366850483,245.25229833333321,0.5157564781568982
4589,s3_integrated,305415.53641563345,138.44542987683482,106.80686845649828,245.25229833333321,0.5645020691658006
4590,baseline,222189.04787195355,102.2732055555555,146.83536833333318,249.1085738888886,0.41055674623697636
4590,s1_5s_visual,227228.6633648272,104.44481994802618,144.66375394086256,249.1085738888886,0.4192742879842118
4590,s2_tpm,271316.7956200305,123.21489619970345,125.89367768918525,249.1085738888886,0.4946232651737701
4590,s3_integrated,297539.43755849754,134.3561032189856,114.75247066990305,249.1085738888886,0.5393475668923112
4591,baseline,229335.40817842988,107.61538694444435,145.78423027777777,253.39961722222208,0.42468646213490385
4591,s1_5s_visual,234787.64320826734,110.08343072002678,143.31618650219536,253.39961722222208,0.4344261918260425
4591,s2_tpm,277386.05264512426,129.62931243525756,123.77030478696447,253.39961722222208,0.5115608060353835
4591,s3_integrated,304472.87391567085,141.58522604968505,111.81439117253697,253.39961722222208,0.5587428568430711
4592,baseline,226910.16375351758,109.8269180555555,154.8951433333332,264.7220613888885,0.4148763328577094
4592,s1_5s_visual,232040.76546750177,112.0791696172621,152.64289177162664,264.7220613888885,0.42338431874256527
4592,s2_tpm,279554.7325594358,134.27448439441,130.44757699447874,264.7220613888885,0.5072281610755319
4592,s3_integrated,306826.6878731922,146.58084290176805,118.14121848712068,264.7220613888885,0.5537160073955236
4593,baseline,193531.0233218364,95.96877472222225,120.33633249999988,216.30510722222206,0.44367317977207205
4593,s1_5s_visual,197486.04427633347,97.53433919761065,118.77076802461144,216.30510722222206,0.4509109398762753
4593,s2_tpm,223438.1243145823,111.97509584514596,104.33001137707606,216.30510722222206,0.5176719925068982
4593,s3_integrated,244950.3511970817,121.3903232739301,94.91478394829201,216.30510722222206,0.5611995242868638
4594,baseline,206562.42690399694,101.14410361111112,115.90283138888874,217.04693499999985,0.46600106843762246
4594,s1_5s_visual,210661.74932246457,103.14405377320521,113.90288122679466,217.04693499999985,0.47521543565314706
4594,s2_tpm,237146.7077296766,116.09001068275755,100.9569243172423,217.04693499999985,0.5348613224266799
4594,s3_integrated,257714.92175538535,125.58988158169946,91.45705341830033,217.04693499999985,0.5786300625793197
4595,baseline,230381.0712217826,107.92622055555546,136.148233611111,244.07445416666647,0.442185647506797
4595,s1_5s_visual,236221.6546063215,110.36749232522246,133.70696184144407,244.07445416666647,0.45218780761815375
4595,s2_tpm,278208.9097014284,128.59202582666225,115.48242834000419,244.07445416666647,0.5268557345163746
4595,s3_integrated,303907.9302255163,139.57781442263507,104.49663974403143,244.07445416666647,0.5718657239209648
4596,baseline,203050.07955957556,95.47475916666666,144.39885111111101,239.8736102777776,0.3980211039309631
4596,s1_5s_visual,208075.3159343767,97.56794518394436,142.30566509383326,239.8736102777776,0.4067473077632803
4596,s2_tpm,252560.19887766073,117.19452717502281,122.67908310275482,239.8736102777776,0.4885678213593801
4596,s3_integrated,278693.0374763422,128.254696441113,111.61891383666462,239.8736102777776,0.5346761417089272
4597,baseline,224563.65537039546,105.7498591666667,140.60442472222206,246.35428388888883,0.4292592663595093
4597,s1_5s_visual,229682.6929828482,107.91256970933605,138.4417141795527,246.35428388888883,0.4380381295013607
4597,s2_tpm,268361.3784270035,125.76333600450087,120.5909478843879,246.35428388888883,0.5104978651851774
4597,s3_integrated,295229.4629972283,137.17513096027275,109.17915292861599,246.35428388888883,0.5568205626257416
4598,baseline,218533.96882241042,105.64264472222214,158.27359083333326,263.9162355555553,0.40028854041449824
4598,s1_5s_visual,224950.55183629796,108.37241263250291,155.5438229230524,263.9162355555553,0.4106318522025528
4598,s2_tpm,272426.38169492024,131.86783902474247,132.04839653081285,263.9162355555553,0.4996579264900276
4598,s3_integrated,299759.30204602453,144.20282169087113,119.71341386468428,263.9162355555553,0.5463961752383965
4599,baseline,213803.8084716878,96.74091722222217,132.54993666666658,229.29085388888882,0.4219135459676969
4599,s1_5s_visual,219436.4194313151,98.94442063517293,130.34643325371587,229.29085388888882,0.4315236258098635
4599,s2_tpm,255272.9603318922,114.43309977666951,114.85775411221921,229.29085388888882,0.49907398326547386
4599,s3_integrated,280969.59894161456,125.17185328465669,104.11900060423208,229.29085388888882,0.5459086185152123
4600,baseline,203502.26970757722,99.20074638888885,146.5035427777776,245.70428916666654,0.40374039348413177
4600,s1_5s_visual,208041.93861519123,101.19263403266135,144.51165513400514,245.70428916666654,0.41184724278061013
4600,s2_tpm,249975.77333075658,121.60343465067086,124.10085451599562,245.70428916666654,0.49491783421080054
4600,s3_integrated,274952.3601014841,132.72834907674988,112.97594008991655,245.70428916666654,0.5401954907946982
4601,baseline,224865.7179815113,103.49383750000003,146.45153499999986,249.9453724999998,0.4140658275239727
4601,s1_5s_visual,230915.96565689484,105.89719229516305,144.0481802048367,249.9453724999998,0.4236813477919586
4601,s2_tpm,273990.9227399365,123.35007222593244,126.59530027406738,249.9453724999998,0.49350812536420346
4601,s3_integrated,302182.24086099153,134.81133333793028,115.13403916206956,249.9453724999998,0.5393631896022816
4602,baseline,213009.98739598255,99.59644722222218,132.4667947222221,232.0632419444443,0.4291780395193543
4602,s1_5s_visual,218455.51300806465,101.9064359835448,130.1568059608995,232.0632419444443,0.4391321741852641
4602,s2_tpm,242733.5506970801,113.82445572970687,118.23878621473737,232.0632419444443,0.49048894937422416
4602,s3_integrated,265565.6757347146,123.86344523258045,108.19979671186381,232.0632419444443,0.5337486634881764
4603,baseline,197007.52466149212,100.29856611111107,129.20893083333328,229.50749694444437,0.43701651338818703
4603,s1_5s_visual,201188.0636371728,102.26689558125501,127.24060136318934,229.50749694444437,0.4455928322289629
4603,s2_tpm,237476.33287842627,119.8981748470811,109.60932209736315,229.50749694444437,0.5224150689774818
4603,s3_integrated,259438.7342016538,130.4493883281417,99.0581086163025,229.50749694444437,0.5683883536044964
4604,baseline,214538.51272782186,104.42317777777781,143.38006611111095,247.80324388888877,0.42139552388022644
4604,s1_5s_visual,219284.5319968023,106.49370231146118,141.30954157742755,247.80324388888877,0.4297510421583155
4604,s2_tpm,261976.37434825167,126.24031912503605,121.56292476385273,247.80324388888877,0.5094377181827382
